"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Sometimes I can't help myself #lol #sarcasm #me https://t.co/SeETnXlN6t",FALSE,1,NA,2017-09-21 18:54:02,FALSE,NA,"910940197143027712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CherryB1ade",0,FALSE,FALSE,NA,NA
"@CarlPaulsonGolf It is possible i  heard it mentioned in passing on a tv golf broadcast.  I might have heard wrong. I'm not sure. #sarcasm",FALSE,1,"CarlPaulsonGolf",2017-09-21 18:53:20,FALSE,"910902794474983424","910940020806123520","1667464992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parplus2",0,FALSE,FALSE,NA,NA
"#Affordable #sarcasm https://t.co/lFhIvbUqwn",FALSE,0,NA,2017-09-21 18:52:43,FALSE,NA,"910939866875211777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PicoDeAltuve",0,FALSE,FALSE,NA,NA
"@juebaby @TalbertSwan @TaIbertSwan @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>yeah, ur tweets=evidence of ur dominant genes. Where can I get… https://t.co/vc6QtpH2X4",FALSE,0,"juebaby",2017-09-21 18:52:37,TRUE,"910905013513461760","910939841164140545","149991543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mizz_allie",0,FALSE,FALSE,NA,NA
"""Grandpa, why don't you have any life insurance?"" 
""So you can all be really sad when I die."" 
#Joke #Funny #DryHumour #Sarcasm #MustRead",FALSE,1,NA,2017-09-21 18:52:30,FALSE,NA,"910939814509256704",NA,"<a href=""http://WittyHumourBot.com"" rel=""nofollow"">WittyHumourBot</a>","WittyHumorBot",1,FALSE,FALSE,NA,NA
"RT @LaMonicaBuzz: I wonder if Jeb Hensarling is in favor of giving Louisiana back to France so it can pay for flood damage? #sarcasm https:…",FALSE,0,NA,2017-09-21 18:49:58,FALSE,NA,"910939174567649280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vandreeson",1,TRUE,FALSE,NA,NA
"Trump wins, earthquakes, hurricanes and now caffeine at byu. Sign of the times for sure.  World coming to an end for sure. #sarcasm",FALSE,1,NA,2017-09-21 18:49:14,FALSE,NA,"910938990886494215",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdbeutler",0,FALSE,FALSE,NA,NA
"@andrewsweiss Like how media is pointing out that trump called out china &amp; russia when announcing new sanctions today #sarcasm",FALSE,0,"andrewsweiss",2017-09-21 18:47:12,FALSE,"910820143957233664","910938480544550913","172145144","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wit_logic16",0,FALSE,FALSE,NA,NA
"@PWRenegades And why? Because WWE fans are racist. #FACT
(#sarcasm )",FALSE,0,"PWRenegades",2017-09-21 18:46:57,FALSE,"910655760333459458","910938415251804162","896503989319200769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TommyHouse101",0,FALSE,FALSE,NA,NA
"DeVos travels the country on her private jet and foots the bill https://t.co/tlwhMLSutb /Well galldang! Ain't that… https://t.co/KvPc6wVp6a",FALSE,0,NA,2017-09-21 18:45:50,TRUE,NA,"910938134216626176",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DonAdkisson",0,FALSE,FALSE,NA,NA
"RT @IAmKetanThakkar: @CNNnews18 Seems Dawood sent DM about his plans to Raj Thackeray on Twitter <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>

#Sarcasm",FALSE,0,NA,2017-09-21 18:45:32,FALSE,NA,"910938058224107520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chaudhary10dec",1,TRUE,FALSE,NA,NA
"RT @Willlongden: Enjoyed the moped show today at the NEC.....cool they let a few bicycles in <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#sarcasm",FALSE,0,NA,2017-09-21 18:45:30,FALSE,NA,"910938053144977408",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","marti_b",3,TRUE,FALSE,NA,NA
"RT @PereraWorld: #lol #funny #comedy #sarcasm Me at 9pm: I should go to bed early
Me at 3am:  https://t.co/l3DXIPVqnw",FALSE,0,NA,2017-09-21 18:45:06,FALSE,NA,"910937950669721600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","natty_ice",3,TRUE,FALSE,NA,NA
"@FarLeftWatchOrg @JohnJayCollege @GLFOP @NYCPBA @SBANYPD He's a bloody genius. 

#Sarcasm #MikeIsaacson #JohnJayCollege #Leftists #Antifa",FALSE,2,"FarLeftWatchOrg",2017-09-21 18:43:07,FALSE,"910933814616215554","910937452331900928","892130360888352773","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FiliusLibertas",0,FALSE,FALSE,NA,NA
"Now that AetnaCEO find #MedicareForAll ""lousy"" we'll gain more support for sure.Thank you for validating our cause.… https://t.co/ITYgxojYHj",FALSE,0,NA,2017-09-21 18:41:56,TRUE,NA,"910937153340952576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNevsal",0,FALSE,FALSE,NA,NA
"@MarcusLites Yeah, ignoring things is usually a good solution #Sarcasm",FALSE,0,"MarcusLites",2017-09-21 18:41:12,FALSE,"908640046949044224","910936967734468608","817358589585133569","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jjrsc",0,FALSE,FALSE,NA,NA
"Enjoyed the moped show today at the NEC.....cool they let a few bicycles in <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#sarcasm",FALSE,21,NA,2017-09-21 18:39:34,FALSE,NA,"910936556596269057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Willlongden",3,FALSE,FALSE,NA,NA
"@JoelFerebee Yep, sounds familiar.  Especially because they are your only mildly successful mens programs.… https://t.co/fTOpDYsUEF",FALSE,0,"JoelFerebee",2017-09-21 18:35:44,TRUE,"910934688742690816","910935592653004805","147955510","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","csgraphix",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Me at 9pm: I should go to bed early
Me at 3am:  https://t.co/l3DXIPVqnw",FALSE,1,NA,2017-09-21 18:35:03,FALSE,NA,"910935421571551233",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",3,FALSE,FALSE,NA,NA
"@thespinzone i hope people gave her $$ for her trip to that conference. #sarcasm",FALSE,1,"thespinzone",2017-09-21 18:32:10,FALSE,"910915415135735809","910934694069403648","18813844","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enjoytheday99",0,FALSE,FALSE,NA,NA
"This is the way I diet too. It's ""my truth"" so I don't want to hear any judgment you bigots! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#sarcasm https://t.co/Uf0iGwFA1p",FALSE,1,NA,2017-09-21 18:31:43,FALSE,NA,"910934581045579778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TreyMays",0,FALSE,FALSE,NA,NA
"Thinking of doing a #Twitter #following #CleanUp I actually like! #genuine #twosided #interaction ! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1> what a… https://t.co/Wd7jWsH8ed",FALSE,9,NA,2017-09-21 18:30:59,TRUE,NA,"910934397905403904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jewelzbyjen",1,FALSE,FALSE,NA,NA
"@ValeriePlame Very nice of you--#sarcasm 

And on Rosh Hashanah-

Totally tasteless ...and wrong",FALSE,0,"ValeriePlame",2017-09-21 18:30:38,FALSE,"910884546723196929","910934309246312450","622024793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjatmcw",0,FALSE,FALSE,NA,NA
"Achha tha wo zamana bina Twitter, fb &amp; whatsapp ke, kam se kam us time kutte bhauk bhauk ke khud so jate the #90s #Sarcasm",FALSE,0,NA,2017-09-21 18:29:12,FALSE,NA,"910933950628950016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AajkiBakchodi",0,FALSE,FALSE,NA,NA
"@ShaunKing You make it sound like cops, paid to protect &amp; serve the public, killing an innocent who was no threat t… https://t.co/9zZKz0gVa3",FALSE,0,"ShaunKing",2017-09-21 18:29:08,TRUE,"910929180208058368","910933930894872576","755113","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrownBearVK",0,FALSE,FALSE,NA,NA
"I wonder if Jeb Hensarling is in favor of giving Louisiana back to France so it can pay for flood damage? #sarcasm https://t.co/jibP5t37Mm",FALSE,3,NA,2017-09-21 18:27:43,FALSE,NA,"910933574727151622",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaMonicaBuzz",1,FALSE,FALSE,NA,NA
"I don't think I've ever had better replies in my comment section than this, people are dumb <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6>#Sarcasm... https://t.co/dykqoKxoE9",FALSE,0,NA,2017-09-21 18:27:19,FALSE,NA,"910933477356216320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChrisK3211",0,FALSE,FALSE,NA,NA
"I don't think I've ever had better replies in my comment section than this, people are dumb <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6>#Sarcasm… https://t.co/wfXeX5GLNw",FALSE,0,NA,2017-09-21 18:27:13,TRUE,NA,"910933451217522688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChrisK3211",0,FALSE,FALSE,NA,NA
"RT @reflections_ys: https://t.co/DXIQOy3WG2

I like the mad man running!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

So interesting research work, seriously.

#Sarcasm #twominutepap…",FALSE,0,NA,2017-09-21 18:27:03,FALSE,NA,"910933409345744897",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",1,TRUE,FALSE,NA,NA
"https://t.co/DXIQOy3WG2

I like the mad man running!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

So interesting research work, seriously.

#Sarcasm #twominutepapers
#MachineLearning",FALSE,0,NA,2017-09-21 18:26:38,FALSE,NA,"910933304437760000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reflections_ys",1,FALSE,FALSE,NA,NA
"@MAERCECINATNAWI #sarcasm but like if availiable ben venga",FALSE,0,"MAERCECINATNAWI",2017-09-21 18:26:23,FALSE,"910932269661147141","910933241439424512","1037808774","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAERCECINATNAWI",0,FALSE,FALSE,NA,NA
"@tweetmommybop @NBCNews You are heartless.... #sarcasm",FALSE,1,"tweetmommybop",2017-09-21 18:25:41,FALSE,"910932705218527232","910933062933983233","875311595286654976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","costelsinger",0,FALSE,FALSE,NA,NA
"#Sarcasm https://t.co/Umw87fmjZV",FALSE,0,NA,2017-09-21 18:18:55,FALSE,NA,"910931361736749056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhavanisms",0,FALSE,FALSE,NA,NA
"Cadê as provas???!!! Ops, não, espera, investigado errado #sarcasm https://t.co/Ch6RYIgitT",FALSE,0,NA,2017-09-21 18:14:24,FALSE,NA,"910930224463917056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CandiceTelli",0,FALSE,FALSE,NA,NA
"@CNNPolitics Good job to all networks for pointing out how trump has been equally harsh to china &amp; russia 4 doing b… https://t.co/YxD8wO85oP",FALSE,1,"CNNPolitics",2017-09-21 18:11:29,TRUE,"910926808014573570","910929492172005377","13850422","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wit_logic16",0,FALSE,FALSE,NA,NA
"Here are the top four that will help you win the world and beyond!

1. W
2. O
3. R
4. K

#sarcasm #stopdummytweets #motivation :)",FALSE,0,NA,2017-09-21 18:10:53,FALSE,NA,"910929338886897664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","satya1861",0,FALSE,FALSE,NA,NA
"RT @viks107: Neighbors house was on fire and I was about to call the fire department, then thought what solecist thing to do! #Sarcasm #Med…",FALSE,0,NA,2017-09-21 18:10:08,FALSE,NA,"910929151128887296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ladesade",1,TRUE,FALSE,NA,NA
"@andrewzimmern @NRO And here I thought the lame 'stick to [your profession]' retorts were limited to just twitter. Good job @NRO. #sarcasm",FALSE,5,"andrewzimmern",2017-09-21 18:10:02,FALSE,"910928012433965056","910929124734185473","17008726","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmox29",0,FALSE,FALSE,NA,NA
"@Equifax Now it recognizes my DOB but says System Unavailable.....you guys are knocking this one out of the park. #sarcasm",FALSE,0,"JaysonJiminez",2017-09-21 18:09:02,FALSE,"910888281868562433","910928872346136576","4150328925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaysonJiminez",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Rihanna is me at parties  https://t.co/aGTsLaPGBy",FALSE,0,NA,2017-09-21 18:06:10,FALSE,NA,"910928153811570688",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"So serial murderer died off natural causes. Force fed since 1999. 
So glad public money paid for the inquisition. #sarcasm #whogivesashit",FALSE,0,NA,2017-09-21 18:04:36,FALSE,NA,"910927759832227840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cezza42",0,FALSE,FALSE,NA,NA
"""Living the Dream"" #sarcasm...I present to you my first rant post.  Can you relate to this?  https://t.co/pb2Lj8ebQc",FALSE,0,NA,2017-09-21 18:04:25,FALSE,NA,"910927714005032960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thejwarrens",0,FALSE,FALSE,NA,NA
"@papi4481 @deesmateen @wheatie_87 @Mitch_Harper How is that Urban Meyer's fault? #sarcasm",FALSE,1,"papi4481",2017-09-21 18:00:46,FALSE,"910924259190386688","910926794156531712","327521580","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stryker1sf",0,FALSE,FALSE,NA,NA
"RT @Joshi_HemantR: Doesn't matter what you see, what matters is how you see it.
#Mindset #vision #sarcasm",FALSE,0,NA,2017-09-21 17:59:14,FALSE,NA,"910926409824010240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeghaDi06098391",2,TRUE,FALSE,NA,NA
"RT @foggystrawberr4: ft is so funny I just stubbed my toe aha lol I'm so bad at tweets #bad #sarcasm #ineedstarbucks",FALSE,0,NA,2017-09-21 17:55:55,FALSE,NA,"910925574125826048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TrishaB07964015",3,TRUE,FALSE,NA,NA
"I have never before understood something yet not understood a single word like this in my life ever before #smh… https://t.co/PoaMzHYkP6",FALSE,1,NA,2017-09-21 17:55:24,TRUE,NA,"910925442462429184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r4hara",0,FALSE,FALSE,NA,NA
"I have the heart of a lion... and a lifetime ban from the San Diego Zoo. 
#Funny #MustRead #Joke #Sarcasm #DryHumour #HAHAHAHA #Humour",FALSE,1,NA,2017-09-21 17:52:23,FALSE,NA,"910924684861964288",NA,"<a href=""http://WittyHumourBot.com"" rel=""nofollow"">WittyHumourBot</a>","WittyHumorBot",0,FALSE,FALSE,NA,NA
"I'm in the kinda mood where I need to get bail money to be on the safe side
#crohns #colitis #IBS #diabetes #thyroid #ChronicPain #sarcasm",FALSE,1,NA,2017-09-21 17:52:08,FALSE,NA,"910924621565845504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrouchyColitis",0,FALSE,FALSE,NA,NA
"@ArmandVervaeck @vrtnws @sp_a @groen Zou de linkse idiocratie ècht de feiten verdraaiien om hun gelijk te halen.

D… https://t.co/qZ593Jyylr",FALSE,4,"ArmandVervaeck",2017-09-21 17:50:00,TRUE,"910922425176657921","910924084225150976","866157062","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FJorissen",0,FALSE,FALSE,NA,NA
"RT @WittyHumorBot: Where do bees go to the bathroom?  The BP station. 
#comedy #Joke #Humour #Sarcasm #MustRead #HAHAHAHA #DryHumour #Funny",FALSE,0,NA,2017-09-21 17:49:03,FALSE,NA,"910923843371454465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PearODTV",1,TRUE,FALSE,NA,NA
"RT @Umair1nonly: How do u 
#sarcasm https://t.co/doYSdAwXzD",FALSE,0,NA,2017-09-21 17:47:56,FALSE,NA,"910923562634051585",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","waqarazeem0",1,TRUE,FALSE,NA,NA
"@KimVanMunching @AtheistRepublic But hey! We just renamed Columbus Day, Indigenous Peoples Day, so we're all good r… https://t.co/zn4BMpiqwq",FALSE,2,"KimVanMunching",2017-09-21 17:44:29,TRUE,"910918152938237952","910922697642823681","385606973","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricSpahn1",0,FALSE,FALSE,NA,NA
"@neiltyson Oh Neil, don't you know it is insensitive to talk about Conservatives at a time like this. Or climate ch… https://t.co/Himcyo7o5g",FALSE,0,"neiltyson",2017-09-21 17:40:49,TRUE,"910849113750671360","910921772693893120","19725644","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JuliLD",0,FALSE,FALSE,NA,NA
"@WSJ And if you don't own a home/stock your net worth decreased. Your rent increased and your take home pay is the same.way to go!#sarcasm",FALSE,0,"WSJ",2017-09-21 17:40:17,FALSE,"910919090956591104","910921640669786112","3108351","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Camwall5",0,FALSE,FALSE,NA,NA
"@RapSheet @XTRA1360 @NFL is awesome these days with their transparency and commitment to the fans! #sarcasm <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>The le… https://t.co/KjgDv0l1ld",FALSE,0,"RapSheet",2017-09-21 17:39:04,TRUE,"910540143026728960","910921331184590848","16403943","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loans_y_drones",0,FALSE,FALSE,NA,NA
"owww what a very productive day #sarcasm #protestday",FALSE,0,NA,2017-09-21 17:35:41,FALSE,NA,"910920482244902912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Strongest_MAN_",0,FALSE,FALSE,NA,NA
"@AnaheimDucks Oh no <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>it time to fire Randy Carlyle and trade Perry and Getzlaf #sarcasm",FALSE,0,"AnaheimDucks",2017-09-21 17:33:58,FALSE,"910345467275255808","910920047551541251","19835035","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_AngelsDucksFan",0,FALSE,FALSE,NA,NA
"My level of #sarcasm is to a point where i don't even know if i'm kidding or not",FALSE,0,NA,2017-09-21 17:32:58,FALSE,NA,"910919795717046272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whitegurlcanrap",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm THIS PERSON FAKED FAINTING TO SEE WHAT THEIR DOG WOULD DO  https://t.co/PTVxt5fAyK",FALSE,0,NA,2017-09-21 17:32:31,FALSE,NA,"910919683313999873",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"When YOU HAVE DESTROYED THE KITCHEN and suddenly your mom asks If there is a Problem!!!
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #dankmemes #mom #son… https://t.co/xgoMVNGfx7",FALSE,1,NA,2017-09-21 17:28:26,TRUE,NA,"910918656464261120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ourangopeeg",0,FALSE,FALSE,NA,NA
"@espn You reprimand @jemelehill for calling @realDonaldTrump  a #racist, but then rehire @HankJr for #MNF. Sounds about right. #sarcasm @NFL",FALSE,0,"espn",2017-09-21 17:28:02,FALSE,NA,"910918555578839041","2557521","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","racerelations1",0,FALSE,FALSE,NA,NA
"@BeesAndBaking @Realkidcool97 @JBranscome72 @BillyArmagh Who knew science could be so complicated..?

#sarcasm",FALSE,1,"BeesAndBaking",2017-09-21 17:27:23,FALSE,"910917716092973056","910918394127450112","1480385228","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaykMan80",0,FALSE,FALSE,NA,NA
"@ananavarro This tweet is very productive. #sarcasm",FALSE,0,"ananavarro",2017-09-21 17:27:10,FALSE,"910694733370068994","910918336506146816","19568591","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmethod",0,FALSE,FALSE,NA,NA
"@RoyalCaribbean Never again @RoyalCaribbean! Thx 4 d credit/refund #Sarcasm that's d best u can do?! We have to spe… https://t.co/lOpOODZdhH",FALSE,0,"HaPyjoi",2017-09-21 17:26:47,TRUE,"910645068955971585","910918241274421248","307536064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaPyjoi",0,FALSE,FALSE,NA,NA
"This is rich &amp; new approach (#sarcasm). Application of #science to refute #ideology of #homeopathy is a sin!… https://t.co/BZR6D5Jrbv",FALSE,0,NA,2017-09-21 17:21:43,TRUE,NA,"910916965702750208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExecCanuck",0,FALSE,FALSE,NA,NA
"@Libertea2012 This man has paid taxes and drives over the speed limit in cars he owns! Of course he knows oppressio… https://t.co/m1Blv4VIvM",FALSE,0,"Libertea2012",2017-09-21 17:18:29,TRUE,"910915799451262977","910916151282163712","607558430","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","burnthecomedian",0,FALSE,FALSE,NA,NA
"@AP WHY KEEP A LOADED GUN IN YOUR PURSE?

This problem coulda been solved by a good guy with a gun!

#2NDAMENDMENT 
#guncontrol 

#Sarcasm",FALSE,1,"AP",2017-09-21 17:18:17,FALSE,"910858933014851584","910916100669370368","51241574","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","49erkingkaep",0,FALSE,FALSE,NA,NA
"RT @_SamRoot: Pretty amazing wild life photos. 
These guys have some awesome cameras. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#sarcasm https://t.co/k4pmU7Gnvd",FALSE,0,NA,2017-09-21 17:18:09,FALSE,NA,"910916067035435008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drmicky",1,TRUE,FALSE,NA,NA
"@virginmedia you should try this. @bt_uk just turned on on the day they said and installed a working phone. #service #sarcasm Thanks BT",FALSE,0,"virginmedia",2017-09-21 17:16:25,FALSE,NA,"910915632681627648","17872077","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CoPilotUK",1,FALSE,FALSE,NA,NA
"Love spending 20+ minutes on hold to talk to @SEACityLight multiple days this week. #sarcasm Been asking to remove green up since June!",FALSE,0,NA,2017-09-21 17:15:29,FALSE,NA,"910915396609261568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","smkreuter",0,FALSE,FALSE,NA,NA
"LAST CHANCE! Bestsellers on Sale with FREE SHIPPING! #inspiration #sarcasm  https://t.co/OVCKlnzoO7",FALSE,0,NA,2017-09-21 17:14:19,FALSE,NA,"910915103746400257",NA,"<a href=""http://www.mailchimp.com"" rel=""nofollow"">MailChimp</a>","elizabethlyons",0,FALSE,FALSE,NA,NA
"RT @pamanormal_gal: Drinking fancy water is really going to resonate with this rural jury in the #hollybobo trial. #sarcasm https://t.co/Ve…",FALSE,0,NA,2017-09-21 17:13:39,FALSE,NA,"910914934770421760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Camilla_33",1,TRUE,FALSE,NA,NA
"Drinking fancy water is really going to resonate with this rural jury in the #hollybobo trial. #sarcasm https://t.co/VeRH7kFhgr",FALSE,7,NA,2017-09-21 17:12:34,FALSE,NA,"910914662971183104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pamanormal_gal",1,FALSE,FALSE,NA,NA
"Me quitaron mi carro
Pinche gobierno <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> ah no fue culpa mia por manejar ebrio.... #sarcasm",FALSE,0,NA,2017-09-21 17:11:05,FALSE,NA,"910914292257406976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hectormtz214",0,FALSE,FALSE,NA,NA
"#lol #funny #comedy #sarcasm Goodbye Facetime <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1><ed><U+00A0><U+00BD><ed><U+00B8><U+008F> https://t.co/f0kCQb45Re",FALSE,0,NA,2017-09-21 17:09:22,FALSE,NA,"910913857081798657",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PereraWorld",0,FALSE,FALSE,NA,NA
"@_ShannonLynch_ @mattiekquinn @wmata @unsuckdcmetro But it was a ""light shock"" don't know why every one is complaining.  #sarcasm",FALSE,0,"_ShannonLynch_",2017-09-21 17:08:43,FALSE,"910895227954778112","910913693457756160","826063283065126912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StacyNrspwrisme",0,FALSE,FALSE,NA,NA
"@ABC Build the wall all the way in the ocean too.  Keeping drugs and tsunami tidal waves away.  #MAGA #sarcasm",FALSE,0,"ABC",2017-09-21 17:08:04,FALSE,"910891531225255936","910913531389796352","28785486","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redonkalous_",0,FALSE,FALSE,NA,NA
"@Think_BlueLA love seeing granderson and grandal in the lineup! #sarcasm #whydavewhy",FALSE,0,"Think_BlueLA",2017-09-21 17:07:15,FALSE,"910893700590399488","910913326560854016","553599026","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicksdot",0,FALSE,FALSE,NA,NA
"Nothing better than spending the week doing homework together with your boyfriend. 
#sarcasm #ihavebetterthingstodo",FALSE,0,NA,2017-09-21 17:05:12,FALSE,NA,"910912808992219136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiraDazokuWolf",0,FALSE,FALSE,NA,NA
